70586,4502142926
70567,4502142926
70365,4502142926
70088,4502142926
70010,4502142926
69996,4502073648
69898,4502142926
69789,4502142926
69666,4502142926
69646,4502142926
69605,4502142926
36093,4502102671
69396,4502142926
69070,4502142926
68936,4502073648
68748,4502142926
21912,4501165609
68373,4502142926
67993,4502142926
67792,4502142926
35385,4501980421
35859,4501980421
67723,4502142926
35858,4501980421
67716,4502142926
67696,4502142926
29,4502220072
67427,4502073648
67418,4502142926
67339,4502142926
67316,4502142926
67311,4502142926
67310,4502142926
66860,4502142926
66531,4502142926
66351,4502142926
66335,4502142926
66278,4502142926
66266,4502142926
66244,4502142926
65964,4502142926
65926,4502142926
65899,4502142926
65875,4502142926
2405,4501832669
65633,4502142926
65445,4502142926
234603654,4501078284
35360,4502102671
35359,4502102671
64965,4502142926
2272,4501832669
35302,4502074763
64429,4502142926
64361,4502142926
64090,4502142926
35190,4502102671
35188,4502102671
35181,4502102671
35177,4502102671
2099,4501832669
63834,4502142926
63636,4502142926
322,4501832669
320,4501832669
34920,4502102671
34915,4501980421
62555,4502142926
62099,4502142926
61989,4502142926
61635,4502142926
61625,4502142926
3597,4501192429
283,4501832669
61216,4502142926
34694,4502102671
61065,4502142926
21467,4501202711
60717,4502142926
21460,4501202711
21459,4501202711
60250,4502142926
60239,4502142926
60099,4502142926
59934,4502142926
59859,4502142926
59605,4502142926
59497,4502142926
231884665,4501078284
100382010,4501192465
21373,4501165609
1009506,4501180439
1009509,4501180439
1009505,4501180439
21274,4501197723
34077,4502143761
34041,4502143761
989,4501832669
33994,4502098607
33974,4502143761
21163,4501172588
33942,4502143761
21131,4501172588
21122,4501172588
1009298,4501180439
1979,4501189037
33565,4502143761
948223,5500210202
157112,4502188184
4024084,5500238802
13663,4501185826
1BFDC68CEDE1,4501171266
13413,4501190484
13660,4501182549
13409,4501190489
17003529,5500022004
2386,4501132710
226028735,4501078284
64261,4502175734
45,4502172572
35690,4502166681
13914,5500153189
39470,4502165411
39424,4502158559
39403,4502164230
39400,4502161140
1510,4501122919
1649655,4501172441
3953,4502162390
3952,4502165746
3951,4502162387
161863,4501823493
878,4502117358
877,4502105003
115615,4502140975
872,4502117358
16181,4502077568
16143,4502117251
2,4502088082
5301,4501154332
138154430,5500028263
6221,4501132712
5227,4501149152
206734,4501141195
12012,5500240107
15965,4502094854
4007078,5500239291
12807,4501130190
15899,4502064108
1056,4501131110
98002234,4501117481
7537,4501120898
15719,4502039031
